impressions,clicks,ad_position,device_type,budget,ctr
2324,433,10,mobile,8222.95,0.18631669535283993
8489,929,9,mobile,6734.9,0.10943574036989044
16027,996,4,mobile,4938.79,0.06214513009296812
11784,100,4,mobile,7833.58,0.008486082824168364
10740,658,8,desktop,4968.14,0.06126629422718808
8762,9,10,desktop,1159.52,0.0010271627482309974
6461,574,4,mobile,1207.59,0.08884073672806067
2048,697,2,mobile,9488.4,0.34033203125
12191,29,2,mobile,2174.95,0.0023788040357640883
12092,893,1,desktop,8168.45,0.07385047965597089
6418,114,5,mobile,2504.72,0.017762542848239325
12280,462,6,desktop,4336.26,0.03762214983713355
334,334,9,mobile,6566.73,1.0
15472,143,5,mobile,1630.73,0.009242502585315409
622,390,6,mobile,7385.6,0.6270096463022508
12818,632,6,mobile,6914.63,0.049305663910126384
9921,682,3,mobile,5453.67,0.06874307025501461
5932,157,4,desktop,5680.6,0.026466621712744436
12920,335,1,mobile,1102.43,0.025928792569659444
16311,861,4,mobile,4387.69,0.052786463123045795
7222,260,1,tablet,911.39,0.03600110772639158
5942,82,5,mobile,3113.24,0.013800067317401549
1416,754,8,mobile,9008.11,0.5324858757062146
13300,441,8,mobile,5766.61,0.03315789473684211
17608,945,5,desktop,7439.9,0.05366878691503862
15306,172,10,desktop,5760.16,0.011237423232719194
19071,231,2,mobile,1982.66,0.012112631744533585
1478,720,6,tablet,5968.34,0.4871447902571042
19858,75,1,desktop,7566.11,0.003776815389263773
1619,270,7,mobile,1427.13,0.16676961087090797
8035,899,4,desktop,8178.22,0.1118855009334163
6193,626,5,mobile,5576.15,0.1010818666236073
5455,62,6,desktop,92.54,0.011365719523373053
9183,874,1,mobile,5221.8,0.0951758684525754
5674,320,9,desktop,3986.93,0.05639760310186817
13424,102,10,mobile,2999.64,0.007598331346841478
2357,429,4,desktop,7724.01,0.18201103097157403
13511,874,8,mobile,9000.02,0.06468803197394715
15333,722,5,desktop,7638.4,0.04708798017348203
15987,954,8,mobile,8475.39,0.05967348470632389
19721,255,1,tablet,9092.37,0.01293037878403732
2105,532,8,desktop,9130.66,0.2527315914489311
18500,570,4,mobile,1190.65,0.030810810810810812
10960,112,2,tablet,4591.04,0.010218978102189781
10170,985,6,mobile,52.85,0.09685349065880039
9488,313,2,desktop,5089.3,0.032989038785834736
18256,998,5,desktop,9246.23,0.054666958808063104
18235,461,2,mobile,2031.07,0.02528105292020839
14709,708,3,tablet,6415.88,0.04813379563532531
16463,887,6,mobile,6461.57,0.053878393974366764
19704,462,1,mobile,1645.52,0.023447015834348356
17023,865,6,desktop,2423.35,0.05081360512248135
14923,92,3,desktop,4647.12,0.006164980231856865
17945,52,7,mobile,1922.68,0.0028977431039286707
8647,805,2,mobile,5870.69,0.09309587140048571
11615,520,6,desktop,4871.19,0.04476969436074042
334,334,8,mobile,5216.02,1.0
14662,98,1,tablet,1387.95,0.006683944891556404
18032,236,9,desktop,5196.66,0.013087843833185448
7580,901,5,mobile,542.31,0.11886543535620053
4313,374,5,mobile,8821.28,0.08671458381636912
10393,581,5,mobile,3465.33,0.05590301164245165
1773,927,6,mobile,8570.56,0.5228426395939086
2200,557,2,desktop,7031.48,0.2531818181818182
11949,649,6,tablet,7673.42,0.05431416854966943
19657,234,4,mobile,3179.72,0.011904156280205525
18299,32,8,mobile,2316.05,0.0017487294387671457
3941,289,9,mobile,4097.07,0.07333164171530068
10297,638,9,desktop,291.05,0.06195979411479072
8116,579,8,desktop,9191.62,0.07134056185312962
7111,542,3,desktop,3900.79,0.07621994093657714
4593,114,10,mobile,9886.14,0.024820378837361202
17158,204,4,desktop,7626.42,0.011889497610444107
8678,29,1,mobile,851.12,0.0033417838211569485
2258,643,9,desktop,6618.87,0.28476527900797166
19145,474,5,desktop,2744.85,0.024758422564638286
2164,697,6,desktop,2475.0,0.32208872458410354
3353,253,3,mobile,2602.8,0.07545481658216523
12928,798,10,desktop,9164.95,0.06172648514851485
1501,905,8,mobile,5024.8,0.6029313790806129
19743,922,7,desktop,6711.24,0.046700096236640835
15293,386,1,mobile,2845.43,0.025240306022363174
12196,62,10,mobile,5253.4,0.0050836339783535585
4314,515,5,mobile,3533.5,0.11937876680574873
19711,430,10,desktop,3245.33,0.021815230074577648
11123,580,9,mobile,2507.34,0.05214420569990111
12050,537,6,desktop,4119.62,0.044564315352697094
10804,691,8,desktop,6617.3,0.06395779340984821
10443,141,10,desktop,2259.34,0.01350186727951738
11967,743,1,mobile,9656.17,0.06208740703601571
2845,300,10,desktop,1289.89,0.1054481546572935
3966,675,7,mobile,4828.06,0.170196671709531
12056,311,3,mobile,896.03,0.02579628400796284
5918,471,9,mobile,275.52,0.07958769854680635
18706,393,6,mobile,9230.64,0.02100930182829039
16193,642,5,mobile,8113.33,0.039646760946087815
19276,445,8,mobile,6956.85,0.023085702427889605
15593,758,8,mobile,8658.65,0.04861155646764574
18008,809,3,mobile,8038.34,0.044924478009773436
8324,172,2,mobile,6490.02,0.020663142719846227
4125,576,2,mobile,8481.06,0.13963636363636364
19050,31,5,tablet,3938.47,0.0016272965879265092
19287,47,10,mobile,5549.88,0.002436874578731788
6255,130,7,mobile,7774.29,0.020783373301358914
13939,352,8,mobile,893.74,0.025252887581605567
819,819,10,mobile,8593.52,1.0
14990,845,8,mobile,1610.46,0.05637091394262842
17456,622,8,mobile,8652.19,0.03563244729605866
18691,581,10,tablet,3147.76,0.031084479161093574
4526,58,3,desktop,3301.49,0.012814847547503314
12612,106,2,desktop,785.79,0.008404693942277197
15164,812,4,tablet,8864.7,0.053547876549723025
13867,330,1,tablet,1786.38,0.02379750486767145
11408,768,3,desktop,6319.0,0.06732117812061711
11577,824,9,desktop,6457.48,0.07117560680659929
13003,683,7,mobile,2847.46,0.052526340075367224
8780,383,7,mobile,9857.33,0.043621867881548974
2304,985,1,mobile,688.45,0.4275173611111111
19760,162,7,mobile,6098.33,0.00819838056680162
1202,997,10,tablet,4821.46,0.829450915141431
5343,286,7,mobile,2492.57,0.0535279805352798
6714,71,4,desktop,1677.34,0.010574918081620494
16399,767,7,mobile,7383.99,0.04677114458198671
8807,454,8,mobile,9167.33,0.05154990348586352
14013,886,3,mobile,1120.09,0.06322700349675302
730,567,10,mobile,1980.1,0.7767123287671233
12008,835,2,mobile,9863.38,0.06953697534976683
10947,397,7,mobile,199.48,0.036265643555311956
9271,515,5,mobile,5107.11,0.05554956315392083
12821,26,5,mobile,5185.32,0.0020279229389283207
16761,313,5,desktop,2668.46,0.018674303442515364
16716,126,7,mobile,6647.14,0.007537688442211055
9844,408,9,mobile,9452.16,0.04144656643640796
5790,565,8,mobile,4529.63,0.09758203799654577
13501,198,6,mobile,7506.72,0.014665580327383156
7759,811,7,mobile,6478.4,0.10452377883747906
10701,188,9,mobile,4755.77,0.017568451546584433
11804,698,6,mobile,545.63,0.05913249745848865
125,125,1,desktop,7430.41,1.0
15484,810,4,mobile,3664.35,0.052312064066132785
13805,716,8,mobile,2283.72,0.05186526620789569
8752,484,7,mobile,9485.27,0.05530164533820841
13479,450,3,mobile,7746.35,0.03338526596928555
7106,523,10,mobile,9624.57,0.07359977483816493
19967,871,3,desktop,2599.36,0.04362197626083037
18478,354,3,desktop,8366.14,0.01915791752354151
8782,986,1,mobile,6096.83,0.11227510817581417
1172,658,10,tablet,9815.96,0.5614334470989761
315,315,1,mobile,9465.85,1.0
10015,100,6,desktop,9731.03,0.00998502246630055
9884,616,1,desktop,9520.09,0.06232294617563739
19090,948,5,desktop,126.23,0.04965950759559979
14924,558,4,mobile,7423.8,0.03738943982846422
3413,556,5,mobile,2755.75,0.16290653384119544
11133,278,7,mobile,7065.02,0.024970807509206862
10068,693,6,mobile,9807.08,0.06883194278903457
16341,699,9,mobile,441.63,0.0427758399118781
6039,990,6,mobile,5691.53,0.16393442622950818
14796,626,9,mobile,7362.78,0.04230873208975399
14894,491,4,desktop,2570.92,0.03296629515241037
2395,255,1,mobile,2289.96,0.10647181628392484
1796,381,1,desktop,650.44,0.2121380846325167
11285,892,10,mobile,984.5,0.07904297740363314
18430,542,7,desktop,6584.66,0.02940857297883885
12101,264,3,mobile,5076.85,0.021816378811668456
14450,610,2,mobile,349.22,0.04221453287197232
19267,825,6,desktop,9698.13,0.042819328385322056
3744,879,6,mobile,6577.66,0.23477564102564102
6520,329,7,mobile,5178.91,0.0504601226993865
11937,115,5,mobile,2763.61,0.009633911368015413
19129,276,8,mobile,6598.08,0.01442835485388677
6453,488,7,mobile,3673.47,0.07562374089570742
10641,281,2,mobile,7039.82,0.026407292547692886
2032,275,1,desktop,6841.59,0.13533464566929135
11586,773,9,desktop,972.8,0.0667184533057138
1857,843,5,mobile,9097.14,0.45395799676898224
5185,719,5,desktop,4895.39,0.1386692381870781
5737,896,10,mobile,3959.8,0.15617918772877812
1216,328,4,mobile,9556.85,0.26973684210526316
10859,211,2,mobile,4410.18,0.019430886821990977
11791,727,5,desktop,7226.15,0.06165719616656772
592,592,2,mobile,6568.61,1.0
8911,552,7,desktop,1693.14,0.06194590954999439
6574,992,9,mobile,9911.87,0.15089747490112565
14485,26,9,tablet,4662.86,0.001794960303762513
9838,27,6,desktop,3978.09,0.002744460256149624
14079,702,1,mobile,9200.15,0.04986149584487535
11855,83,6,desktop,5315.92,0.0070012652889076335
9897,896,5,mobile,7065.52,0.09053248459129029
14707,946,4,mobile,8470.15,0.0643231114435303
12967,682,6,mobile,2393.17,0.052595048970463486
19227,413,6,mobile,1736.19,0.021480210121183754
7966,167,6,desktop,731.64,0.02096409741400954
15549,700,2,mobile,8976.48,0.045018972281175636
10785,169,7,mobile,2043.65,0.015669911914696338
5551,801,4,mobile,3112.15,0.1442983246261935
8648,979,9,mobile,2893.78,0.11320536540240518
7286,229,10,mobile,3080.65,0.03143013999451002
6202,979,2,desktop,6697.21,0.15785230570783618
719,609,5,tablet,9543.43,0.847009735744089
982,367,4,mobile,3328.06,0.37372708757637474
3742,528,9,mobile,4106.09,0.14110101549973275
1396,791,4,mobile,7722.91,0.5666189111747851
14222,647,8,desktop,4351.76,0.04549289832653635
2995,538,8,mobile,9264.13,0.17963272120200333
17413,864,6,mobile,5057.02,0.04961810141848044
5466,524,6,desktop,3509.96,0.09586534943285767
8811,72,8,mobile,9717.15,0.008171603677221655
19696,645,10,mobile,4286.53,0.032747766043866776
18893,106,9,desktop,2350.19,0.005610543587572117
8299,732,5,mobile,1818.12,0.088203397999759
10817,885,1,mobile,9952.05,0.08181566053434408
3523,965,1,mobile,7542.23,0.2739142776043145
10311,689,2,mobile,4116.16,0.06682184075259431
12882,282,10,mobile,8272.32,0.021891010712622262
12574,133,10,tablet,5490.72,0.01057738189915699
3767,534,5,mobile,3208.03,0.14175736660472524
8377,975,4,desktop,7446.69,0.1163901157932434
12524,269,1,mobile,7471.65,0.021478760779303736
18952,412,4,mobile,5026.68,0.021739130434782608
18120,673,4,mobile,499.33,0.037141280353200884
8255,619,10,mobile,816.37,0.07498485766202302
3683,791,4,mobile,7898.06,0.21477056747216944
15615,865,1,mobile,8243.59,0.055395453089977585
4109,747,9,mobile,6798.98,0.181796057434899
19810,18,3,mobile,8398.73,0.0009086320040383645
10510,754,4,tablet,7208.9,0.07174119885823026
18701,117,5,mobile,8974.5,0.006256349927811347
5067,798,7,mobile,1546.46,0.15748963883955003
18853,794,6,mobile,3908.03,0.04211531321275128
10795,144,5,mobile,4667.9,0.01333950903195924
9235,717,8,desktop,3011.75,0.07763941526800217
5822,551,1,mobile,7267.4,0.09464101683270354
15614,929,7,mobile,9128.77,0.05949788651210452
11228,666,6,mobile,4154.2,0.05931599572497328
4544,688,5,desktop,9418.34,0.15140845070422534
7718,961,7,mobile,5191.85,0.12451412282974864
18160,753,3,mobile,5249.03,0.0414647577092511
1296,422,1,mobile,6022.18,0.3256172839506173
12397,898,9,mobile,2719.89,0.07243687989029604
2887,369,2,mobile,3864.44,0.12781434014547974
8027,646,10,desktop,5554.71,0.08047838544910926
19802,558,3,desktop,9422.73,0.02817897182102818
2276,50,8,mobile,6444.79,0.021968365553602813
8892,678,10,mobile,3364.51,0.07624831309041835
9271,106,9,mobile,154.16,0.011433502319059433
2551,216,3,mobile,9817.57,0.08467267738141905
728,658,6,mobile,4955.2,0.9038461538461539
9921,923,7,mobile,9388.03,0.09303497631287169
7878,425,1,tablet,5515.99,0.05394770246255395
3796,72,7,mobile,6074.38,0.018967334035827187
19249,988,4,tablet,7133.53,0.05132734168008728
13072,842,5,mobile,3243.71,0.0644124847001224
8407,785,8,mobile,7004.89,0.09337456881170453
5056,759,4,mobile,5291.58,0.15011867088607594
10295,446,4,desktop,6741.18,0.043322000971345316
17176,925,8,mobile,8366.54,0.05385421518397764
19646,186,5,desktop,1883.08,0.009467576096915403
1205,70,6,desktop,6154.83,0.058091286307053944
19492,974,5,desktop,568.51,0.0499692181407757
18645,150,1,desktop,1066.05,0.008045052292839904
15517,246,7,desktop,6762.21,0.015853579944576916
14288,774,6,desktop,755.83,0.054171332586786115
12702,538,2,mobile,5973.81,0.04235553456148638
9356,935,7,desktop,2239.13,0.09993587002992732
14312,652,6,desktop,3075.64,0.04555617663499162
2013,99,5,mobile,1339.88,0.04918032786885246
10693,910,8,tablet,2524.24,0.08510240344150378
1872,278,5,mobile,8221.85,0.1485042735042735
19264,563,2,mobile,6406.84,0.02922549833887043
13096,663,6,mobile,9500.11,0.050626145387904706
2971,944,1,mobile,535.01,0.3177381353079771
13334,455,5,desktop,7934.5,0.03412329383530823
17144,104,6,tablet,7005.82,0.006066262249183388
10621,946,7,desktop,2645.88,0.08906882591093117
10742,601,2,tablet,7305.21,0.055948612921243715
1232,653,1,mobile,7179.66,0.5300324675324676
799,725,6,mobile,4620.48,0.9073842302878599
14634,233,3,mobile,6901.96,0.015921825884925515
10330,394,5,desktop,4473.58,0.03814133591481123
6397,501,2,mobile,3388.68,0.07831796154447397
12939,695,1,tablet,4691.59,0.05371357910193987
7912,251,1,desktop,8956.54,0.03172396359959555
4657,521,4,tablet,3876.61,0.11187459738028774
2279,79,10,mobile,4066.7,0.03466432645897324
11130,52,2,mobile,6103.61,0.004672057502246182
9165,898,1,desktop,7542.34,0.09798145117294053
8375,921,6,desktop,7359.48,0.10997014925373134
17906,781,4,mobile,247.0,0.04361666480509326
15189,226,10,tablet,6889.78,0.014879188886694318
3280,51,7,desktop,4533.01,0.015548780487804878
6796,186,6,mobile,5264.7,0.02736904061212478
9683,34,5,mobile,5638.55,0.0035113084787772387
17098,803,10,mobile,7330.61,0.046964557258158846
13969,742,2,mobile,8321.76,0.05311761758178825
11857,131,5,desktop,6480.3,0.01104832588344438
16754,632,9,mobile,5660.88,0.037722334964784526
12358,443,9,desktop,3769.0,0.03584722446997896
2568,838,2,desktop,1421.89,0.3263239875389408
14308,759,7,mobile,9587.85,0.05304724629577859
15142,432,10,mobile,4645.33,0.028529916787742703
15739,704,4,mobile,5683.81,0.04472965245568333
11646,497,3,mobile,7523.18,0.042675596771423664
12427,403,1,mobile,730.68,0.03242938762372254
14370,323,3,tablet,8557.36,0.022477383437717467
15623,210,9,mobile,7980.41,0.013441720540229149
14400,615,9,mobile,7755.56,0.042708333333333334
10875,329,7,mobile,268.73,0.03025287356321839
12365,372,3,mobile,5288.86,0.030084917104731095
19559,460,3,mobile,589.97,0.023518584794723657
16773,133,4,desktop,5531.18,0.007929410361891135
6714,835,7,mobile,7198.56,0.1243669943401847
3352,651,7,tablet,1262.41,0.1942124105011933
7515,121,2,mobile,6964.09,0.01610113107119095
16762,606,5,desktop,4522.85,0.036153203674979116
11216,452,7,desktop,8124.95,0.04029957203994294
17064,965,7,mobile,5359.21,0.05655180496952649
5058,129,6,mobile,3394.41,0.025504151838671413
4376,91,10,mobile,3353.32,0.020795246800731262
4876,604,10,desktop,8979.99,0.12387202625102543
17308,575,8,desktop,4556.07,0.033221631615437945
3932,29,3,mobile,4087.25,0.007375381485249237
15001,722,1,mobile,446.74,0.04813012465835611
5545,524,3,desktop,3675.03,0.09449954914337241
1480,333,2,tablet,8503.79,0.225
9965,297,2,desktop,7621.83,0.02980431510286001
14026,130,2,desktop,2248.09,0.009268501354627121
19640,293,5,mobile,4159.91,0.014918533604887983
11680,173,1,desktop,2005.97,0.014811643835616438
5734,720,10,desktop,9544.46,0.12556679455877223
5910,944,4,desktop,6001.27,0.15972927241962775
10279,24,10,mobile,7555.83,0.0023348574764082107
12351,99,5,mobile,7152.4,0.00801554529997571
13231,406,2,mobile,8743.21,0.030685511299221525
19593,356,5,mobile,9495.81,0.018169754504159648
12807,139,10,mobile,372.84,0.010853439525259623
19724,503,4,desktop,9754.25,0.025501926586899207
18333,826,8,mobile,8711.9,0.045055364642993506
2849,174,1,mobile,3860.33,0.061074061074061076
13256,29,5,desktop,8378.84,0.002187688593844297
16689,931,10,desktop,7378.75,0.05578524776799089
3550,496,1,mobile,7941.49,0.13971830985915493
7314,655,10,mobile,2245.88,0.08955427946404157
11914,828,10,tablet,6503.21,0.0694980694980695
5241,351,4,desktop,307.96,0.06697195191757298
2808,554,8,mobile,8489.88,0.1972934472934473
18475,299,1,mobile,9512.88,0.01618403247631935
15188,720,2,mobile,6638.13,0.0474058467210956
11934,842,1,desktop,5151.06,0.07055471761354114
12378,945,7,mobile,7271.02,0.0763451284537082
10114,192,2,mobile,3297.29,0.018983587106980424
3373,672,1,mobile,6282.56,0.19922917284316632
14467,64,6,desktop,7203.78,0.004423861201354807
4638,755,6,mobile,1469.67,0.16278568348426045
12641,770,10,mobile,1443.68,0.0609129024602484
8812,664,2,tablet,7175.57,0.07535179300953246
9268,215,1,mobile,4346.24,0.023198100992662927
3651,834,10,mobile,8897.55,0.228430566967954
12397,166,3,desktop,3153.79,0.013390336371702831
11065,543,10,mobile,472.19,0.04907365567103479
2932,883,5,desktop,6516.27,0.3011596180081855
13522,232,6,mobile,6858.18,0.017157225262535127
252,252,3,mobile,5558.24,1.0
11256,541,9,tablet,6849.16,0.04806325515280739
11208,195,5,mobile,5261.36,0.0173982869379015
2900,506,2,desktop,6941.7,0.17448275862068965
5410,334,10,mobile,487.18,0.061737523105360445
10044,768,6,mobile,3715.55,0.07646356033452807
2710,793,8,desktop,2147.63,0.29261992619926197
12167,304,6,mobile,1038.3,0.024985616832415552
1204,833,4,mobile,2379.22,0.6918604651162791
10828,437,6,mobile,1953.54,0.040358330254894714
7363,323,8,mobile,9732.66,0.043867988591606684
2014,502,8,desktop,2901.13,0.24925521350546176
19556,858,10,desktop,2348.04,0.04387400286357128
506,506,2,desktop,8357.0,1.0
13789,393,8,desktop,4220.21,0.028500979041264776
266,266,6,mobile,4243.58,1.0
608,599,2,mobile,4463.73,0.9851973684210527
18145,149,1,desktop,4194.52,0.008211628547809314
3764,761,6,mobile,3299.33,0.20217853347502657
19973,833,7,mobile,2899.08,0.04170630350973815
13150,405,10,tablet,8825.5,0.030798479087452472
780,283,5,mobile,1658.99,0.3628205128205128
19008,362,10,mobile,1851.57,0.019044612794612795
18604,379,8,mobile,5738.61,0.020371963018705655
